Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Label
184,139.4824219,8.268544711,138.1699219,9.820480115,136.8896484,11.0136869,142.6914022,9.195466961,0.108967195,0.00208543,0.045666287,0.272568516,0
185,137.5048828,8.101286042,136.1650391,9.809967249,135.1572266,11.03747552,163.4985123,9.598180606,0.108146898,0.002033272,0.045084341,0.167966316,0
186,135.9804688,9.245861055,135.4375,11.87096971,135.5976563,13.60076092,219.9718311,11.03129065,0.100756259,0.001813034,0.04257912,0.244016137,0
187,140.7392578,9.840990776,140.0273438,11.75487076,139.0673828,13.27968191,191.1965726,10.47361147,0.099645822,0.001767331,0.042033342,0.33096684,0
188,139.5253906,9.697240055,139.5087891,11.59715756,139.0175781,13.09824966,181.3013219,10.31748342,0.102274168,0.001729332,0.041584763,0.344215418,0
189,137.7705078,8.480047201,136.4746094,10.34508771,135.3642578,11.69531539,169.1670704,9.784851392,0.111597164,0.001985969,0.044563911,0.215836011,0
190,138.9560547,8.621320686,137.4755859,9.939140472,136.1230469,11.02680045,144.5121862,9.248317183,0.110283905,0.001894829,0.043527198,0.278331868,0
191,138.9941406,8.743075655,137.5107422,10.22662549,136.1738281,11.35837808,148.2767869,9.354976912,0.107086636,0.001919284,0.043808153,0.305642033,0
192,136.5097656,8.563976968,135.828125,10.9290034,135.6806641,12.52702458,192.6761511,10.29484261,0.108282725,0.00193606,0.04399376,0.22938262,0
193,140.078125,9.647282952,140.0888672,11.5743568,139.6396484,13.12098265,180.0348189,10.13821052,0.101430961,0.001802706,0.042453266,0.339315316,0
194,134.6904297,8.756965208,134.28125,11.46849455,134.8789063,13.28455784,205.2782746,10.527234,0.111258453,0.001908964,0.043687333,0.250065824,0
195,141.2695313,9.61828141,140.5458984,11.43535852,139.5986328,12.96532478,177.1265284,10.24996748,0.101999393,0.001756036,0.041903082,0.353739128,0
196,139.7919922,8.842076605,138.6015625,10.51215059,137.40625,11.83228337,157.9728229,9.680646787,0.106925075,0.001849017,0.042999181,0.294171137,0
197,136.3535156,8.117065076,135.5380859,10.35995307,135.2128906,11.89437522,178.9614171,9.903177029,0.111403699,0.002076385,0.045561842,0.184777582,0
198,135.0878906,8.740513264,134.4814453,11.38519664,134.8085938,13.14865741,201.2619667,10.38251171,0.109787266,0.001934277,0.043979045,0.254134987,0
199,137.4785156,8.233383322,136.2763672,9.956977183,135.4101563,11.29616113,175.0442898,10.05524844,0.100118402,0.002021227,0.044955822,0.141661602,0
200,139.8632813,8.177645511,139.7744141,10.73604152,139.2451172,12.41500304,202.2153762,10.03876984,0.113767608,0.002171948,0.046600401,0.154339382,0
201,139.7675781,7.930895603,139.6337891,10.13780397,139.0566406,11.70723246,177.3718783,9.624788632,0.114317931,0.00226208,0.047557818,0.166720367,0
202,139.7519531,8.432000296,139.9628906,11.26321229,140.2050781,13.14027882,207.3567898,10.46796956,0.115638665,0.002050497,0.045282175,0.216701137,0
203,138.1367188,7.887320433,137.5136719,10.00028362,137.7617188,11.51026458,167.4207369,9.752796566,0.106596665,0.002200584,0.04690513,0.184987167,0
204,139.1015625,7.846266871,138.8095703,10.26522622,138.8027344,11.90162116,167.3984456,9.632723075,0.113561273,0.002171764,0.04659931,0.215718939,0
205,138.0439453,7.748930273,137.4179688,9.834723509,137.5683594,11.33592253,165.2778762,9.524559378,0.111361218,0.0022719,0.047663433,0.186034626,0
206,138.9755859,7.928783948,138.671875,10.32346718,138.5810547,11.99899379,171.6498927,9.510096904,0.123135827,0.002272425,0.047669412,0.201319824,0
207,138.2148438,7.014405822,137.6464844,8.912554093,137.5917969,10.35725945,137.2501301,8.768128902,0.117398951,0.002420971,0.04919869,0.146086616,0
208,139.4462891,8.506261819,139.1708984,10.86381846,138.8378906,12.46851855,187.4611082,9.874170786,0.115934179,0.002179619,0.046682123,0.207920401,0
209,138.4599609,8.950730941,138.4628906,11.04892307,137.9345703,12.70160147,212.6569248,10.82387324,0.098647801,0.001927155,0.043897361,0.148815966,0
210,139.5605469,7.748125157,139.5058594,9.672163508,138.9775391,11.05757674,162.4891145,9.432028811,0.109880895,0.00220614,0.046967741,0.15832679,0
211,137.9335938,9.762986362,138.0634766,12.14330424,137.4941406,13.9119709,233.7117911,11.03098985,0.094865643,0.00196622,0.044340975,0.206028916,0
212,139.9433594,8.29784392,139.8974609,10.80998134,139.5332031,12.47947029,192.1119277,10.01073101,0.1039506,0.002232918,0.047251154,0.170672323,0
213,138.6582031,7.902504739,138.4033203,10.25059205,138.8476563,11.89858818,175.7408543,9.984334352,0.107058072,0.002053153,0.045310618,0.198151866,0
214,138.2382813,9.040914994,138.4267578,11.30189882,137.9501953,13.01855872,212.0373553,10.54997236,0.101079014,0.001986619,0.044570751,0.192048403,0
215,139.2597656,7.898705784,139.7158203,10.9018304,139.6308594,12.86697508,190.4366952,9.905900429,0.114194642,0.002282129,0.047770796,0.186204414,0
216,139.2060547,8.581043018,139.4013672,10.95302639,138.9013672,12.63826029,208.893072,10.37645519,0.110183066,0.002158778,0.046459661,0.138638265,0
217,138.9541016,7.54238303,139.3017578,10.0477258,139.1699219,11.77417865,169.4076239,9.57902738,0.112207698,0.002173672,0.046620836,0.171724002,0
218,138.5634766,7.802736025,138.1640625,10.02937276,138.1220703,11.6299444,158.6758016,9.224123634,0.120583157,0.002310857,0.048069427,0.222312655,0
219,139.8105469,8.159137785,139.7441406,10.72530616,139.3144531,12.47805676,198.557354,10.16123342,0.11224167,0.002155847,0.046430585,0.160839409,0
220,135.4677734,8.225160079,134.8457031,10.7017276,135.0683594,12.42906493,183.1040258,10.05111863,0.10532664,0.00202246,0.044971606,0.229227561,0
221,134.7714844,7.876644629,133.5341797,9.623823168,133.2578125,10.93446107,148.7249366,9.002983546,0.112462067,0.002211071,0.047019956,0.21919813,0
222,136.453125,8.465448503,135.6640625,10.61435301,135.4335938,12.1895625,179.2551948,10.04917566,0.102932949,0.001987735,0.044582827,0.234987733,0
223,137.265625,7.41354796,136.578125,9.382171736,136.6298828,10.83635039,151.0206084,9.14408006,0.117544211,0.002343716,0.04841074,0.184166247,0
224,135.5195313,8.626676093,134.8320313,10.85473639,134.9501953,12.60256593,177.4544745,9.894559703,0.101708938,0.002000979,0.044727882,0.25024596,0
225,135.7910156,8.709800365,135.0859375,10.89995509,135.0751953,12.44814282,188.5271202,10.02738033,0.109143845,0.002026058,0.045005851,0.238788601,0
226,137.5166016,7.777529091,136.6328125,9.647899783,136.8789063,11.06166065,150.7856562,9.280859781,0.106926639,0.002248861,0.047417833,0.219577883,0
227,134.4462891,8.054322761,133.5,10.20856717,133.5185547,11.81760998,163.842937,9.384105099,0.114178049,0.002221174,0.047124378,0.217073722,0
228,137.5976563,7.261456087,136.9433594,9.210044345,136.9287109,10.67322676,142.7991269,8.950743041,0.116056943,0.002384097,0.048824857,0.192441936,0
229,135.9199219,8.8067043,135.4111328,11.51594992,135.5751953,13.35776525,215.9825459,10.78314419,0.096465999,0.001940949,0.044053636,0.2160253,0
230,136.1181641,8.945074486,135.5175781,11.51831437,135.5917969,13.21078258,217.9614822,10.68595539,0.101121941,0.001932544,0.04395511,0.193913877,0
231,135.8349609,8.743362907,135.2773438,11.14513778,135.3515625,12.76605291,202.4112659,10.52659177,0.102375806,0.001946071,0.044110374,0.20862346,0
232,136.3525391,8.398389296,135.6523438,10.78918342,135.8779297,12.30876138,200.0498098,10.35296078,0.108218436,0.001968802,0.044370695,0.158522817,0
233,135.8691406,8.425133579,135.2275391,10.92838832,135.3808594,12.6091897,204.1581604,10.75210555,0.097789516,0.001942814,0.044070585,0.142663136,0
234,136.5869141,8.66331304,135.8603516,10.93540294,135.6376953,12.59233805,193.4650267,10.34631894,0.10249301,0.001943139,0.044079112,0.21443818,0
235,135.6787109,8.763454828,135.1650391,11.28757217,135.4980469,12.95077806,205.4851229,10.55913437,0.104417309,0.001919917,0.043815361,0.217362535,0
236,136.0976563,7.93099108,135.328125,9.939944177,135.2167969,11.36949863,171.4231513,9.878113619,0.101180829,0.002013431,0.044869457,0.156056011,0
237,135.0087891,8.433501419,134.6347656,11.15898086,135.0546875,12.9670156,200.6601847,10.41587539,0.100446901,0.001944055,0.044088736,0.225609788,0
238,135.9423828,8.244529471,135.2470703,10.41710635,135.5322266,11.89738583,181.0770925,10.18357343,0.10150984,0.001954176,0.044205377,0.18368243,0
239,135.1728516,8.797549667,134.5664063,11.27979927,134.7666016,12.97982275,188.9733269,10.15500618,0.108174152,0.002014072,0.044877566,0.261757616,0
240,145.3808594,3.666447431,142.3408203,3.764302635,139.3144531,3.921189693,23.2705759,3.318052484,0.292933776,0.010833517,0.104081186,0.190885966,0
241,145.5859375,4.315718625,143.9238281,5.767302313,141.0546875,6.893224248,52.20496228,4.635779787,0.235708502,0.006196653,0.078708629,0.248859259,0
242,144.7744141,4.40490778,142.2460938,5.407964357,139.2783203,6.544146859,51.13906413,4.365667274,0.271443065,0.008169396,0.090362405,0.190293522,0
243,145.7568359,4.227473868,144.1152344,5.720406381,141.2041016,6.956501482,45.61126919,4.424793509,0.241805307,0.007082733,0.084156934,0.300424018,0
244,146.7695313,2.571555907,143.3886719,2.822085851,140.2148438,2.959151321,14.03156705,2.495536876,0.353480913,0.019861444,0.140923479,0.122400529,0
245,146.8828125,2.745368525,143.4941406,3.036555416,140.296875,3.242441632,16.47845669,2.775461759,0.328643859,0.016981426,0.130309157,0.105676661,0
246,144.8525391,4.262474042,142.6201172,5.123973371,139.5703125,5.943988026,40.22313183,4.265307947,0.246168139,0.005880528,0.07666561,0.261885996,0
247,146.9140625,2.634365269,143.4462891,2.760817838,140.2089844,2.885049918,13.34132739,2.566418444,0.349021371,0.017906898,0.133802542,0.124343009,0
248,145.859375,2.97216087,142.4902344,3.420398132,139.1044922,3.942434821,18.91895649,2.757292209,0.34051553,0.016146562,0.127067333,0.207026525,0
249,146.3925781,2.587564838,142.984375,2.810719923,139.4267578,3.033102983,11.92364724,2.453937955,0.350713384,0.016346485,0.127841712,0.245432005,0
250,146.0712891,4.028196021,144.1425781,5.073597366,141.1591797,6.063068088,38.15146169,4.09447353,0.254716962,0.007955313,0.08918479,0.248127448,0
251,146.8710938,2.631870543,143.46875,2.853691414,140.2392578,3.048498259,14.16095701,2.609545721,0.341308582,0.017418853,0.131976776,0.108917496,0
252,145.6298828,3.766464583,142.4462891,3.998662606,139.3427734,4.588186099,26.26938898,3.043566272,0.324054592,0.014319409,0.119663612,0.189534799,0
253,146.0419922,2.904938268,142.6054688,3.001400938,139.3173828,3.310413639,14.88533266,2.630308598,0.335403318,0.01614185,0.12703873,0.164565775,0
254,146.4365234,3.016535488,142.8046875,3.22177308,139.1669922,3.440970455,17.90507121,2.731375195,0.33555938,0.015364082,0.123941083,0.128538055,0
255,146.7119141,3.223148489,143.1738281,3.461148568,139.8339844,3.630353986,18.99209807,2.882690557,0.32371464,0.012543625,0.111988763,0.183358542,0
256,146.8359375,2.347380001,143.1542969,2.394170389,139.7890625,2.60716364,9.646949792,2.274193548,0.359029529,0.019289103,0.138876998,0.174212118,0
257,145.75,4.442778551,143.7734375,5.386020452,140.8183594,6.281499905,45.38706426,4.279851717,0.25730203,0.007695644,0.087714975,0.226259728,0
258,146.5019531,3.010073597,142.8730469,3.222160828,139.6123047,3.378627241,14.9507593,2.737602432,0.327563297,0.012408655,0.111375401,0.273752589,0
259,145.5087891,3.614197387,142.6220703,3.700551745,139.6074219,3.823011073,21.35834255,3.203425793,0.297688115,0.011067757,0.10519763,0.214462697,0
260,136.0361328,4.837764758,134.3964844,5.895826396,132.4775391,6.970185068,54.0749626,4.918940232,0.209663981,0.005285816,0.072701309,0.24877344,0
261,135.34375,4.304680411,133.3691406,4.943870973,131.1923828,5.593584197,35.73443191,4.228155892,0.226165646,0.006145801,0.078394018,0.283480255,0
262,135.6103516,4.603362633,133.6503906,5.103502918,131.5410156,5.697816651,34.15661583,4.097367651,0.234004139,0.005801988,0.076166715,0.362618507,0
263,135.9267578,4.188608393,134.0791016,4.682559143,131.8466797,5.313871947,40.3054029,4.588766584,0.215041222,0.006219,0.078858969,0.099755342,0
264,135.9951172,4.39959333,134.1943359,4.995537769,132.0458984,5.687057226,45.19518243,4.723603343,0.209328556,0.005811641,0.076228297,0.106621725,0
265,137.7148438,4.564076608,136.2587891,5.333270142,134.1289063,6.153710166,45.63302387,4.580441922,0.225124974,0.005769321,0.075953823,0.206375266,0
266,137.5849609,4.301004652,135.4697266,4.635025191,132.9716797,4.938506495,34.56588189,4.248325312,0.223605153,0.00613803,0.078339092,0.20944496,0
267,135.5664063,4.668658422,133.8085938,5.68496547,131.7050781,6.671925029,54.11456978,4.764332401,0.218690692,0.006537283,0.080852611,0.205168136,0
268,135.5898438,4.260755505,133.3564453,4.511367745,131.0654297,4.907405936,35.85053005,4.231334547,0.23762384,0.006687053,0.081773435,0.137427382,0
269,135.9316406,4.465931677,134.4052734,5.460154989,132.4726563,6.573742927,51.5339734,4.956303655,0.203513921,0.005248376,0.072441245,0.195209286,0
270,135.4384766,4.257590192,133.3916016,4.858944693,131.1337891,5.479780919,40.42101327,4.282404396,0.238117022,0.007024802,0.08381357,0.17939289,0
271,136.3017578,4.690390446,134.7861328,5.731130987,132.8935547,6.778109689,56.05351684,5.042249285,0.208771356,0.005607072,0.074868283,0.194916414,0
272,137.5527344,4.306738944,135.7402344,4.706721252,133.4511719,5.114657876,34.92458214,4.272478213,0.227858626,0.00595679,0.077179064,0.207011759,0
273,137.7539063,4.590239345,136.1777344,5.2023181,133.9814453,5.873890143,41.66659892,4.497374155,0.225992558,0.005694532,0.075459944,0.235686526,0
274,137.5595703,4.437100137,135.9306641,5.061349903,133.7363281,5.756179474,39.61795168,4.394876756,0.228475446,0.006082648,0.077989528,0.235905462,0
275,135.5166016,4.276995808,133.5673828,4.886340034,131.3681641,5.485260982,37.77406348,4.260145682,0.234218111,0.006366713,0.079790143,0.19238897,0
276,135.7998047,4.33192635,133.8642578,4.797880782,131.671875,5.379517542,41.09054696,4.564369797,0.213963542,0.006181225,0.078618055,0.122025822,0
277,135.8798828,4.331279941,133.5322266,4.682594988,131.0927734,5.147073892,35.46030339,4.091189191,0.236905345,0.007208107,0.084896654,0.197665213,0
278,135.7470703,4.594014789,134.0244141,5.537019382,132.0341797,6.453545213,47.61428525,4.696572581,0.215641672,0.005664304,0.07525845,0.256541475,0
279,136.2724609,4.665258002,134.7070313,5.695916624,132.8740234,6.834021983,51.79756601,4.941101392,0.209138947,0.005183456,0.071995024,0.236910503,0
280,145.1132813,5.343919896,144.7519531,6.36449779,142.7558594,7.63235844,66.86100904,5.343075247,0.215556682,0.004873086,0.069795277,0.218651122,0
281,142.5849609,6.256762622,142.2363281,7.414671412,140.7587891,8.753873077,84.79361505,6.374292729,0.167499185,0.003301255,0.057448372,0.284176016,0
282,143.4755859,7.058308328,143.6513672,8.721859777,142.703125,10.27796063,104.1649486,7.102546176,0.151139436,0.002884552,0.053707666,0.343240085,0
283,145.7460938,5.564604972,145.5595703,6.652975002,143.7519531,7.845990473,76.18415062,5.751723465,0.205663586,0.004738851,0.068819135,0.168369761,0
284,142.4892578,6.100547638,141.8271484,7.010344287,140.0224609,8.079710519,69.21381536,5.923769186,0.17155122,0.003625352,0.060209191,0.322671764,0
285,145.3603516,5.653057652,145.125,6.752603665,143.2294922,8.057718382,76.2080759,5.64970571,0.214041815,0.004617957,0.067952429,0.217977437,0
286,145.078125,5.836455173,144.7763672,6.891867666,142.8017578,8.152882257,83.24873992,5.765405502,0.20748797,0.00475446,0.068949381,0.163638108,0
287,145.1679688,5.25586627,144.1289063,6.022823159,141.7597656,6.876342365,50.5749057,5.122024584,0.195103721,0.004583091,0.06769098,0.299529657,0
288,145.6894531,5.767233523,145.6025391,6.910365954,143.8798828,8.167211599,80.20314939,5.952499024,0.20042883,0.004322463,0.065739148,0.200682144,0
289,145.671875,5.903996759,145.4736328,6.944906525,143.5087891,8.232813591,85.26185289,5.879812695,0.206452423,0.004577269,0.06764951,0.150597699,0
290,142.9599609,6.158498828,142.1542969,7.16379386,140.09375,8.287497643,79.20723042,5.980594758,0.181698853,0.003663859,0.060528105,0.259744691,0
291,145.7275391,5.513564895,145.4833984,6.44657414,143.6298828,7.615691397,71.86291136,5.831124805,0.191390661,0.004538853,0.067357032,0.151621706,0
292,144.4570313,5.053436077,143.8017578,6.039967537,141.6357422,7.244821146,60.2252699,5.044354839,0.225419947,0.005367361,0.07326044,0.234014677,0
293,144.7099609,5.588322996,144.1416016,6.683444139,141.9853516,7.929670121,77.64652706,5.473367586,0.221917469,0.005292023,0.072735295,0.174614472,0
294,145.2089844,5.520494252,144.9501953,6.538233405,143.0585938,7.830260087,71.79239562,5.594993822,0.206569602,0.004515206,0.067174033,0.219113178,0
295,145.8320313,5.218011678,145.1875,6.102637749,143.0625,7.044917272,58.15384365,5.245252341,0.211327437,0.00502325,0.070854668,0.215713278,0
296,144.6005859,5.489482099,143.4414063,6.166986543,141.0029297,6.955985452,49.91770454,5.068800403,0.197255634,0.004405966,0.066367886,0.350187791,0
297,145.8427734,6.19283912,145.6767578,7.260499323,143.828125,8.522932644,95.84822125,6.384414022,0.186869054,0.004155176,0.064457662,0.128768643,0
298,143.6191406,7.050838329,143.8964844,8.57839693,142.9921875,10.1686913,96.22303427,6.831271137,0.16320931,0.002807439,0.052978788,0.383225267,0
299,145.7607422,5.44022757,145.4736328,6.400018927,143.6201172,7.618415804,69.43612611,5.615870512,0.202523855,0.004804478,0.069304287,0.176527945,0
300,134.859375,19.88634086,133.9873047,20.59037897,132.9248047,21.32274337,817.0591669,21.16060744,0.056015303,0.001355026,0.036809111,0.055248368,0
301,135.1064453,21.02006569,134.3691406,21.91443911,133.1591797,22.79033713,917.9938866,22.86210653,0.051017633,0.001261003,0.035508621,0.051537202,0
